1970-01-01 01:04:44	284	284	36		alive
1970-01-01 01:04:45	285	285	36		alive
1970-01-01 01:04:46	286	286	36		alive
1970-01-01 01:04:47	287	287	36		alive
1970-01-01 01:04:48	288	288	35		alive
1970-01-01 01:04:49	289	289	35		alive
1970-01-01 01:04:50	290	290	35		alive
1970-01-01 01:04:51	291	291	35		alive
1970-01-01 01:04:52	292	292	35		alive
1970-01-01 01:04:53	293	293	35		alive
1970-01-01 01:04:54	294	294	35		alive
1970-01-01 01:04:55	295	295	35		alive
1970-01-01 01:04:56	296	296	35		alive
1970-01-01 01:04:57	297	297	35		alive
1970-01-01 01:04:58	298	298	35		alive
1970-01-01 01:04:59	299	299	35		alive
1970-01-01 01:05:00	300	300	35		alive
1970-01-01 01:05:01	301	301	35		alive
1970-01-01 01:05:02	302	302	35		alive
1970-01-01 01:05:03	303	303	35		alive
1970-01-01 01:05:04	304	304	35		alive
1970-01-01 01:05:05	305	305	34		alive
1970-01-01 01:05:06	306	306	33		alive
1970-01-01 01:05:07	307	307	33		alive
1970-01-01 01:05:08	308	308	33		alive
1970-01-01 01:05:09	309	309	33		alive
1970-01-01 01:05:10	310	310	33		alive
1970-01-01 01:05:11	311	311	33		alive
1970-01-01 01:05:12	312	312	33		alive
1970-01-01 01:05:13	313	313	33		alive
1970-01-01 01:05:14	314	314	33		alive
1970-01-01 01:05:15	315	315	33		alive
1970-01-01 01:05:16	316	316	33		alive
1970-01-01 01:05:17	317	317	33		alive
1970-01-01 01:05:18	318	318	33		alive
1970-01-01 01:05:19	319	319	33		alive
1970-01-01 01:05:20	320	320	33		alive
1970-01-01 01:05:21	321	321	33		alive
1970-01-01 01:05:22	322	322	33		alive
1970-01-01 01:05:23	323	323	33		alive
1970-01-01 01:05:24	324	324	32		alive
1970-01-01 01:05:25	325	325	31		alive
1970-01-01 01:05:26	326	326	31		alive
1970-01-01 01:05:27	327	327	31		alive
1970-01-01 01:05:28	328	328	31		alive
1970-01-01 01:05:29	329	329	31		alive
1970-01-01 01:05:30	330	330	31		alive
1970-01-01 01:05:31	331	331	31		alive
1970-01-01 01:05:32	332	332	31		alive
1970-01-01 01:05:33	333	333	31		alive
1970-01-01 01:05:34	334	334	31		alive
1970-01-01 01:05:35	335	335	31		alive
1970-01-01 01:05:36	336	336	31		alive
1970-01-01 01:05:37	337	337	31		alive
1970-01-01 01:05:38	338	338	31		alive
1970-01-01 01:05:39	339	339	31		alive
1970-01-01 01:05:40	340	340	31		alive
1970-01-01 01:05:41	341	341	31		alive
1970-01-01 01:05:42	342	342	31		alive
1970-01-01 01:05:43	343	343	31		alive
1970-01-01 01:05:44	344	344	31		alive
1970-01-01 01:05:45	345	345	31		alive
1970-01-01 01:05:46	346	346	31		alive
1970-01-01 01:05:47	347	347	31		alive
1970-01-01 01:05:48	348	348	31		alive
1970-01-01 01:05:49	349	349	31		alive
1970-01-01 01:05:50	350	350	31		alive
1970-01-01 01:05:51	351	351	31		alive
1970-01-01 01:05:52	352	352	31		alive
1970-01-01 01:05:53	353	353	31		alive
1970-01-01 01:05:54	354	354	31		alive
1970-01-01 01:05:55	355	355	31		alive
1970-01-01 01:05:56	356	356	31		alive
1970-01-01 01:05:57	357	357	31		alive
1970-01-01 01:05:58	358	358	31		alive
1970-01-01 01:05:59	359	359	31		alive
1970-01-01 01:06:00	360	360	31		alive
1970-01-01 01:06:01	361	361	31		alive
1970-01-01 01:06:02	362	362	31		alive
1970-01-01 01:06:03	363	363	30		alive
1970-01-01 01:06:04	364	364	30		alive
1970-01-01 01:06:05	365	365	30		alive
1970-01-01 01:06:06	366	366	30		alive
1970-01-01 01:06:07	367	367	30		alive
1970-01-01 01:06:08	368	368	30		alive
1970-01-01 01:06:09	369	369	30		alive
1970-01-01 01:06:10	370	370	30		alive
1970-01-01 01:06:11	371	371	30		alive
1970-01-01 01:06:12	372	372	30		alive
1970-01-01 01:06:13	373	373	30		alive
1970-01-01 01:06:14	374	374	29		alive
